"","X","Rep_theta","Rep_NumStudies","Rep_tau.sq","Rep_Subj","Rep_ev_freq","Bias_FE","Bias_REML","Bias_DL","Bias_Moreno","MSE_FE","MSE_REML","MSE_DL","MSE.Moreno","Coverage_FE","Coverage_REML","Coverage_DL","Coverage_HC_DL","Coverage_HC_REML","Coverage_KH_DL","Coverage_KH_REML","Coverage_IVHet","Coverage_Moreno","Coverage_Mult","Outside_FE","Outside_REML","Outside_DL","Outside_HC_DL","Outside_HC_REML","Outside_KH_DL","Outside_KH_REML","Outside_IVHet","Outside_Moreno","Outside_Mult","EmpSE_Bias_FE","EmpSE_Bias_DL","EmpSE_Bias_REML","EmpSE_Bias_Moreno","DL_I2","Av_exc","Bias_type"
"5409",8289,0.22314355131421,50,0.04,100,0.5,-0.146836098521739,-0.145655129465832,-0.145645799904942,-3.86968372081494,0.0268635262863188,0.0266283311395984,0.026626644462681,31.9420388641505,0.3188,0.4915,0.493,0.5043,0.5019,0.5172,0.5172,0.4879,0.5709,0.48,0.681,0.5085,0.507,0.4957,0.4981,0.4828,0.4828,0.5121,0.3895,0.52,0.0728231884698195,0.0735831970046068,0.0735761900716853,4.11937904220766,38.208111159007,0,"Step"
"5410",8290,0.22314355131421,50,0.04,250,0.1,-0.111532123533784,-0.11264243567373,-0.112651238214935,-0.0977653409898792,0.0156780914410692,0.015986390832692,0.0159881742221269,0.0302800653375101,0.276,0.4988,0.5007,0.5374,0.5359,0.5295,0.5296,0.5184,0.8759,0.4811,0.7228,0.501,0.4991,0.4622,0.4637,0.4703,0.4702,0.4812,0.1085,0.5185,0.056912219787933,0.0574299797233635,0.0574317190968325,0.143958590734375,48.473844908184,0,"Step"
"5411",8291,0.22314355131421,50,0.04,250,0.3,-0.0837295187710033,-0.0841368471947886,-0.084131991190265,-0.0787464616770357,0.00915167268007332,0.00917489005894736,0.00917396573736536,0.020958086602662,0.2377,0.5388,0.537,0.582,0.5863,0.561,0.5609,0.5607,0.8843,0.5191,0.7589,0.461,0.4628,0.4178,0.4135,0.4388,0.4389,0.4391,0.1037,0.4807,0.0462736911419298,0.0457819112102797,0.0457830821606559,0.121484802472294,65.3386449297247,0,"Step"
"5412",8292,0.22314355131421,50,0.04,250,0.5,-0.0818553366391109,-0.0824176770312638,-0.0824129776525335,-0.075538842942679,0.0086891694331479,0.0087228632004912,0.0087224295392277,0.0199661616564573,0.2073,0.5328,0.5294,0.5744,0.5783,0.5537,0.5535,0.5542,0.8822,0.5096,0.7873,0.467,0.4704,0.4252,0.4213,0.4461,0.4463,0.4454,0.1026,0.49,0.0445990157297908,0.0439400014342663,0.0439361212618575,0.119421400973358,68.877995919852,0,"Step"
"5413",8293,0.22314355131421,50,3.04,4.7,0.1,-0.852424135443536,-0.962244294357357,-0.958700945991749,-0.797987751291922,0.832439822256775,0.984056502576989,0.976564044013744,0.804188699958621,0.0166,0.0352,0.0228,0.3115,0.4006,0.0415,0.0442,0.3061,0.1981,0.087,0.9722,0.9648,0.9772,0.6885,0.5994,0.9585,0.9558,0.6939,0.7945,0.9112,0.325305238076344,0.239712924968406,0.241139452137637,0.40917110216359,85.3117781051245,0.6931,"Step"
"5414",8294,0.22314355131421,50,3.04,4.7,0.3,-0.859480033409432,-0.974775878607329,-0.970270230686466,-0.818371806550197,0.846229016233259,1.00924692092352,0.9991852833169,0.822410017752126,0.0089,0.0345,0.0178,0.3157,0.4271,0.0381,0.0407,0.3136,0.1731,0.0869,0.9807,0.9655,0.9822,0.6843,0.5729,0.9619,0.9593,0.6864,0.8237,0.9121,0.32792353039689,0.240347122792174,0.243032536690495,0.390759354697006,93.9658882131744,0.0509,"Step"
"5415",8295,0.22314355131421,50,3.04,4.7,0.5,-0.861629493621208,-0.975201120715498,-0.971184348963698,-0.822156802841753,0.855539582579286,1.00988522286106,1.00103342451107,0.835690141028911,0.0104,0.033,0.0191,0.3084,0.4275,0.0386,0.0404,0.3064,0.1721,0.0919,0.9746,0.967,0.9809,0.6916,0.5725,0.9614,0.9596,0.6936,0.8235,0.9063,0.336371093961166,0.240499831301213,0.242639412307097,0.399705277674487,95.1271765476208,0.0149,"Step"
"5416",8296,0.22314355131421,50,3.04,20,0.1,-0.882133492698786,-0.955765482570295,-0.954368639045696,-0.538712531736534,0.8317450888369,0.974187724942854,0.971434042177621,0.4784514841777,0.0074,0.0417,0.0368,0.0786,0.0931,0.052,0.0523,0.0678,0.7835,0.0419,0.9926,0.9583,0.9632,0.9214,0.9069,0.948,0.9477,0.9322,0.2153,0.9581,0.231497190027957,0.246212520080097,0.246386156031166,0.433888370712488,57.893420188057,0.4164,"Step"
"5417",8297,0.22314355131421,50,3.04,20,0.3,-0.909046826897859,-1.01773197419531,-1.01206602104476,-0.615216173337258,0.874013831998187,1.09673907145893,1.08387015486352,0.517583940568992,8e-04,0.0287,0.0164,0.0498,0.0809,0.0362,0.0373,0.0425,0.6309,0.0235,0.9992,0.9713,0.9836,0.9502,0.9191,0.9638,0.9627,0.9575,0.3689,0.9765,0.218294442786563,0.244128006911377,0.246914553720771,0.372970389339938,80.6963363720085,8e-04,"Step"
"5418",8298,0.22314355131421,50,3.04,20,0.5,-0.919810961383528,-1.01840765925714,-1.01376370018441,-0.630811958415677,0.894507035877406,1.1007317838417,1.08982643042818,0.552392100065378,5e-04,0.0309,0.0175,0.043,0.0763,0.0376,0.0398,0.0375,0.6424,0.0219,0.9995,0.9691,0.9825,0.957,0.9237,0.9624,0.9602,0.9625,0.3572,0.9781,0.22013558813566,0.24923041988652,0.25215864412365,0.393044299751711,84.2913725328981,1e-04,"Step"
"5419",8299,0.22314355131421,50,3.04,100,0.1,-0.880762467588305,-1.00439023309338,-0.997135060150214,-0.348359563730669,0.817518591600328,1.06691559242414,1.05115783160904,0.287504797850414,0,0.0252,0.0148,0.0376,0.0623,0.034,0.0359,0.0322,0.8823,0.0201,1,0.9748,0.9852,0.9624,0.9377,0.966,0.9641,0.9678,0.1139,0.9799,0.204402165626051,0.238506167525006,0.241084350917263,0.407635902381871,73.535743338069,3e-04,"Step"
"5420",8300,0.22314355131421,50,3.04,100,0.3,-0.887033568577726,-0.978348092421844,-0.974483003755221,-0.114757572334166,0.822927519438762,1.01489374183534,1.00569871205377,0.623275710628267,0,0.031,0.0145,0.0151,0.0368,0.0348,0.0372,0.0126,0.8478,0.0099,1,0.969,0.9855,0.9849,0.9632,0.9652,0.9628,0.9874,0.0504,0.9901,0.19000678385999,0.236827355188522,0.240280097682717,0.781132144366709,88.8317284297151,0,"Step"
"5421",8301,0.22314355131421,50,3.04,100,0.5,-0.897525609942955,-0.976535544401505,-0.97432081118414,0.298552515829337,0.843046133306725,1.01254970346201,1.00710929655307,1.53995723525234,1e-04,0.0316,0.017,0.0152,0.0339,0.0367,0.0384,0.013,0.7591,0.0105,0.9999,0.9684,0.983,0.9848,0.9661,0.9633,0.9616,0.987,-0.0909,0.9895,0.193643131996742,0.240445492471859,0.242763109584641,1.20456163288437,91.1181625246543,0,"Step"
"5422",8302,0.22314355131421,50,3.04,250,0.1,-0.838897984461909,-0.948086959149419,-0.944397519499955,-0.558442560835235,0.737609292277019,0.953128420296072,0.944587487663217,0.429425927353266,1e-04,0.029,0.011,0.0233,0.0655,0.0337,0.0357,0.02,0.6297,0.0123,0.9999,0.971,0.989,0.9767,0.9345,0.9663,0.9643,0.98,0.3703,0.9877,0.184018613807922,0.229578055209754,0.232948416357246,0.342898806589068,94.5042377629796,0,"Step"
"5423",8303,0.22314355131421,50,3.04,250,0.3,-0.845249257672701,-0.924636525000428,-0.923929705461817,-0.534556373425934,0.749571460752646,0.907159437756767,0.905423305167781,0.473767983998339,0,0.03,0.0146,0.0221,0.0527,0.0339,0.0344,0.0188,0.7549,0.0102,1,0.97,0.9854,0.9779,0.9473,0.9661,0.9656,0.9812,0.2443,0.9898,0.187426428293868,0.227557427414043,0.228499355770336,0.433631492462411,97.8608857795605,0,"Step"
"5424",8304,0.22314355131421,50,3.04,250,0.5,-0.848191668910743,-0.92165622245158,-0.921205369295787,-0.529702344044284,0.756726540976935,0.902564929757191,0.901463813581713,0.485888272030738,0,0.034,0.0165,0.027,0.0557,0.0374,0.0379,0.0231,0.7772,0.0135,1,0.966,0.9835,0.973,0.9443,0.9626,0.9621,0.9769,0.2208,0.9865,0.19313509231554,0.229890770016849,0.230477871776039,0.453127168869673,98.2728086211506,0,"Step"
"5425",8305,0.22314355131421,100,0,4.7,0.1,-0.10005701681219,-0.115806623119755,-0.119269178534935,-0.0544752051863117,0.0127179272165007,0.0164290349176588,0.017175107224867,0.00644821541909191,0.4226,0.394557823129252,0.3994,0.6134,0.555822328931573,0.4188,0.424769907963185,0.5963,0.8371,0.4732,0.577,0.605242096838736,0.6006,0.3866,0.443977591036415,0.5812,0.575030012004802,0.4035,0.1583,0.5266,0.0520268323298086,0.0543163447131627,0.0549378093513228,0.0590001316994733,13.2385298584533,2.2629,"Step"
"5426",8306,0.22314355131421,100,0,4.7,0.3,-0.0509735929908826,-0.0631902580237262,-0.0693072793954596,-0.0194996071087756,0.00374026863989209,0.0054219754589914,0.00624595857641537,0.00178913422270677,0.5913,0.560768230469141,0.5627,0.8406,0.737921376412924,0.6038,0.625487646293888,0.8202,0.9274,0.6799,0.4085,0.439031709512854,0.4373,0.1594,0.261678503551065,0.3962,0.374512353706112,0.1798,0.0604,0.3199,0.0337946100000937,0.0379816252890925,0.0378035673414935,0.0375371875525471,22.2429052624825,0.1668,"Step"
"5427",8307,0.22314355131421,100,0,4.7,0.5,-0.0428134528372855,-0.0536160859936975,-0.0595773426818561,-0.0131118429392943,0.00273269983758135,0.00402217938168926,0.00470949661434015,0.00132775260676965,0.637,0.612444977991196,0.6217,0.8772,0.773409363745498,0.6645,0.683373349339736,0.8603,0.9441,0.7307,0.3624,0.387154861944778,0.3783,0.1226,0.225990396158463,0.3355,0.316226490596238,0.1397,0.0405,0.2689,0.0299966343701795,0.0340610168461791,0.0338763857470005,0.0339992319954813,23.3421043864311,0.0425,"Step"
"5428",8308,0.22314355131421,100,0,20,0.1,-0.303201063899621,-0.303775004698941,-0.304459000013635,-0.185742276873111,0.100756927747687,0.10111954603783,0.101528999489603,0.0649347726980258,0.1201,0.1221,0.1264,0.1223,0.1133,0.1245,0.1236,0.1303,0.8355,0.1266,0.8799,0.8779,0.8736,0.8777,0.8867,0.8755,0.8764,0.8697,0.1625,0.8734,0.0939517178680274,0.0939925542813163,0.0940275314769895,0.174463815853955,2.75923020549044,1.7484,"Step"
"5429",8309,0.22314355131421,100,0,20,0.3,-0.199718332665729,-0.203651731549817,-0.204781462010613,-0.102334299686426,0.0444516931480137,0.0461126794545444,0.0465900233645132,0.0297683310467664,0.1204,0.1542,0.1687,0.201,0.1771,0.1805,0.1811,0.194,0.8717,0.1749,0.8796,0.8458,0.8313,0.799,0.8229,0.8195,0.8189,0.806,0.1201,0.8251,0.0675628390386074,0.0682278659015325,0.0681110534558534,0.138917068604438,20.6714530929781,0.0032,"Step"
"5430",8310,0.22314355131421,100,0,20,0.5,-0.17842806254185,-0.182810389595603,-0.183645357312866,-0.0773552221834612,0.0357723528671154,0.0374416588902894,0.0377605282231027,0.0263947515558021,0.1335,0.1791,0.193,0.2242,0.2062,0.2057,0.2055,0.2169,0.8984,0.1996,0.8665,0.8209,0.807,0.7758,0.7938,0.7943,0.7945,0.7831,0.0838,0.8004,0.0627389271662756,0.0635241252752194,0.06342257160075,0.142873939026664,23.7536258450017,0,"Step"
"5431",8311,0.22314355131421,100,0,100,0.1,-0.232615045825325,-0.232940289639799,-0.233411246470228,-0.185942078032712,0.0592482251925697,0.0594612899008826,0.0597740369207209,0.0854804084470705,0.0948,0.1063,0.131,0.1322,0.1028,0.1412,0.135,0.1306,0.8124,0.123,0.9052,0.8937,0.869,0.8678,0.8972,0.8588,0.865,0.8694,0.178,0.877,0.0716866762111772,0.0727582044690993,0.0721154035317829,0.225634756117634,13.3676223563441,0.0021,"Step"
"5432",8312,0.22314355131421,100,0,100,0.3,-0.138899139062148,-0.138075321398885,-0.138012526832194,-0.498013809033269,0.0218268997415705,0.0216389368083857,0.021624863304562,0.587558200959464,0.1519,0.2192,0.227,0.2244,0.2154,0.2397,0.2386,0.2189,0.7719,0.2153,0.8481,0.7808,0.773,0.7756,0.7846,0.7603,0.7614,0.7811,0.2135,0.7847,0.0503406627647784,0.0507706953695318,0.0507385442141113,0.582730130001942,23.2228496283119,0,"Step"
"5433",8313,0.22314355131421,100,0,100,0.5,-0.106018570516395,-0.105321177946306,-0.105297247102335,-4.92911419082758,0.0133591765334072,0.013232410121836,0.0132281976108951,31.7165381740249,0.2844,0.3834,0.3878,0.3884,0.3837,0.3985,0.3982,0.3824,0.3171,0.3787,0.7156,0.6166,0.6122,0.6116,0.6163,0.6015,0.6018,0.6176,0.6785,0.6213,0.0460374975882245,0.0462698763096511,0.0462609295756056,2.72417209059284,24.0433530472835,0,"Step"
"5434",8314,0.22314355131421,100,0,250,0.1,-0.0567230054818787,-0.0575897596050685,-0.0577787288616129,-0.0284095983812112,0.00419255469489013,0.00431227901182856,0.00433642844602341,0.00730835541130212,0.4773,0.5542,0.5692,0.5922,0.5751,0.5848,0.5837,0.5873,0.9221,0.5708,0.5227,0.4458,0.4308,0.4078,0.4249,0.4152,0.4163,0.4127,0.0515,0.4292,0.0312274376034733,0.0315934605865645,0.0315562700628102,0.0806343619132223,21.1584204457652,0,"Step"
"5435",8315,0.22314355131421,100,0,250,0.3,-0.017955088305872,-0.0184031084859272,-0.0185028589693211,0.00245571048280868,0.000714696110037658,0.000737357742848719,0.000741782655667044,0.00271255535924217,0.8135,0.8487,0.8548,0.8651,0.8562,0.8603,0.8607,0.8636,0.9482,0.8565,0.1811,0.1477,0.1416,0.1315,0.14,0.1363,0.1357,0.133,-0.0074,0.1399,0.0198078304965712,0.0199866658627618,0.019968054818265,0.0520268731024581,15.9765135837957,0,"Step"
"5436",8316,0.22314355131421,100,0,250,0.5,-0.0130342836403053,-0.0133948857439444,-0.0134767390407979,0.00567025244110944,0.000489420616397096,0.000504009560611742,0.000507016639264637,0.00231369539132503,0.86,0.8854,0.8892,0.8968,0.8905,0.8932,0.8931,0.8966,0.9445,0.8918,0.1316,0.1072,0.1036,0.096,0.1015,0.0994,0.0993,0.0966,-0.0155,0.101,0.0178762418417128,0.0180395866571146,0.018017187861158,0.0477678951363748,14.6474072457527,0,"Step"
"5437",8317,0.22314355131421,100,0.008,4.7,0.1,-0.108898445439992,-0.129022111683552,-0.131525819485965,-0.0646353726395564,0.0149131830022113,0.0198867094711112,0.0204599079622113,0.00828236149497647,0.3653,0.344568913782757,0.3491,0.5967,0.555311062212443,0.3664,0.370974194838968,0.5722,0.7758,0.4256,0.6345,0.655231046209242,0.6507,0.4031,0.444488897779556,0.6334,0.628825765153031,0.4276,0.217,0.5742,0.0552685900369182,0.0562243976316828,0.0569238813282648,0.0640705907790964,16.4446213946513,2.2348,"Step"
"5438",8318,0.22314355131421,100,0.008,4.7,0.3,-0.0602202215486063,-0.0790417050812697,-0.0824805949135758,-0.029176663035677,0.00509574429424527,0.00786864948633749,0.00840544434371649,0.00276551741441684,0.4779,0.464446444644464,0.474,0.8021,0.741474147414741,0.5157,0.523352335233523,0.7778,0.8614,0.592,0.5185,0.535153515351535,0.526,0.1979,0.258125812581258,0.4843,0.476447644764476,0.2222,0.1198,0.4066,0.0383329643061594,0.0400319380248484,0.0402643823055208,0.0437542134158364,28.8522324184119,0.1611,"Step"
"5439",8319,0.22314355131421,100,0.008,4.7,0.5,-0.0523379952679483,-0.0705918390183739,-0.0737503343924202,-0.0229227183575776,0.0040443983301706,0.00642752617067754,0.00687131630069898,0.00225489902086189,0.5078,0.5007,0.5092,0.836,0.779,0.5567,0.5638,0.8152,0.8778,0.6314,0.4888,0.4993,0.4908,0.164,0.2208,0.4433,0.4362,0.1848,0.1028,0.3672,0.0361284252052811,0.0378463698718441,0.0380060900510644,0.0415887120028701,31.312463313022,0.0484,"Step"
"5440",8320,0.22314355131421,100,0.008,20,0.1,-0.307635169602877,-0.308311594903425,-0.309056728660688,-0.189704902460114,0.103734248101961,0.104173613034525,0.104632348863707,0.0659025334551899,0.1141,0.117,0.1213,0.1159,0.1073,0.1202,0.1194,0.1246,0.8313,0.1207,0.8859,0.883,0.8787,0.8841,0.8927,0.8798,0.8806,0.8754,0.1677,0.8793,0.0953716944453623,0.0954840251202577,0.0954907604491874,0.172966977181507,3.01163418622747,1.7478,"Step"
"5441",8321,0.22314355131421,100,0.008,20,0.3,-0.205133477008113,-0.20953163354306,-0.21064734524558,-0.106182897114774,0.0467797985316279,0.0487054913900827,0.0491953505206615,0.0308161577370527,0.1113,0.1483,0.159,0.1874,0.1683,0.173,0.1721,0.1812,0.8686,0.1649,0.8887,0.8517,0.841,0.8126,0.8317,0.827,0.8279,0.8188,0.1258,0.8351,0.0685603762731027,0.0694516293151741,0.0692998281489779,0.139797369173418,22.2448367515836,0.004,"Step"
"5442",8322,0.22314355131421,100,0.008,20,0.5,-0.184984787661727,-0.189933937207908,-0.190688853942291,-0.0839627614370479,0.0383329865872971,0.0402907694420557,0.0405894510491616,0.0277787041939855,0.1177,0.1656,0.1743,0.2088,0.1917,0.1862,0.1864,0.2,0.8929,0.1833,0.8823,0.8344,0.8257,0.7912,0.8083,0.8138,0.8136,0.8,0.0905,0.8167,0.0641406760462897,0.0650202644935909,0.0649329698059077,0.143982748928647,25.5849960192041,0,"Step"
"5443",8323,0.22314355131421,100,0.008,100,0.1,-0.235968484518561,-0.236437773496075,-0.237024234489377,-0.176043970284221,0.060870228958475,0.0611709555876634,0.0615469566382976,0.0822843383893665,0.0882,0.1045,0.1298,0.1291,0.101,0.1409,0.1345,0.1279,0.8235,0.1212,0.9118,0.8955,0.8702,0.8709,0.899,0.8591,0.8655,0.8721,0.1601,0.8788,0.0720390327163831,0.0732598498741488,0.0725855475838963,0.226490592994072,14.6901053911,0.0023,"Step"
"5444",8324,0.22314355131421,100,0.008,100,0.3,-0.147022850209914,-0.146158849572039,-0.146105007032894,-0.480080324763004,0.0242377272630463,0.0240352108994265,0.0240226661955753,0.586356362658821,0.1238,0.1956,0.2015,0.1988,0.1938,0.2098,0.2095,0.1939,0.7837,0.1908,0.8762,0.8044,0.7985,0.8012,0.8062,0.7902,0.7905,0.8061,0.1995,0.8092,0.0512081146528578,0.051732588776974,0.0517017301267037,0.59658598367533,26.0386332153003,0,"Step"
"5445",8325,0.22314355131421,100,0.008,100,0.5,-0.114790239221808,-0.113979838071703,-0.113958615784649,-4.73944384451499,0.0154443528064509,0.0152862718939514,0.0152822572020954,30.0675073829744,0.2303,0.3345,0.3386,0.3391,0.3347,0.3491,0.349,0.3311,0.3335,0.3271,0.7697,0.6655,0.6614,0.6609,0.6653,0.6509,0.651,0.6689,0.6595,0.6729,0.0476212196810145,0.0479157665347277,0.0479071802227121,2.75788687615454,27.655177182994,0,"Step"
"5446",8326,0.22314355131421,100,0.008,250,0.1,-0.0670779783372214,-0.0681762567157611,-0.0682926157468977,-0.0424898794813852,0.00559818277896952,0.00577465230838547,0.00579240040752844,0.00886022184934171,0.3524,0.4681,0.4805,0.5127,0.4969,0.502,0.5009,0.5008,0.916,0.4777,0.6476,0.5319,0.5195,0.4873,0.5031,0.498,0.4991,0.4992,0.0688,0.5223,0.0331487176963041,0.033595117281616,0.0335672906996173,0.0839972472450946,29.1710783656425,0,"Step"
"5447",8327,0.22314355131421,100,0.008,250,0.3,-0.0300025516983924,-0.0309783763563251,-0.0310213661982339,-0.0105817604986656,0.00141500978970908,0.00148364506404807,0.00148638895694374,0.00376539505538482,0.5961,0.7328,0.7363,0.7658,0.7611,0.7501,0.7497,0.7583,0.942,0.7371,0.4005,0.266,0.2625,0.2332,0.2379,0.2487,0.2491,0.2405,0.018,0.2617,0.0226915881355092,0.0228935844235801,0.0228918689962303,0.0604465613481163,35.0264651134139,0,"Step"
"5448",8328,0.22314355131421,100,0.008,250,0.5,-0.0245745533203438,-0.0255866618044634,-0.0256188632681827,-0.00558001936920113,0.00106064206018925,0.00111711929894274,0.00111877855693533,0.00326861554551773,0.6449,0.779,0.7819,0.8101,0.807,0.793,0.7933,0.8017,0.9423,0.7857,0.3469,0.219,0.2163,0.1881,0.191,0.2052,0.2049,0.1961,0.0101,0.2119,0.0213723903015445,0.0215057818190052,0.0215055408087149,0.0569016933810236,36.6029120068875,0,"Step"
"5449",8329,0.22314355131421,100,0.04,4.7,0.1,-0.147923872690032,-0.173379674707012,-0.173968831472396,-0.109413096048769,0.0264268941933512,0.0338632489828482,0.0340260778698067,0.0185900460362148,0.1884,0.192,0.1949,0.4763,0.4648,0.2084,0.2093,0.445,0.5595,0.264,0.8104,0.808,0.8051,0.5237,0.5352,0.7916,0.7907,0.555,0.4351,0.735,0.0674231167286209,0.0613294356398562,0.0616694226753276,0.0813602015575017,26.8967530754353,2.2192,"Step"
"5450",8330,0.22314355131421,100,0.04,4.7,0.3,-0.109443279679989,-0.133822885762086,-0.134025474617784,-0.0834508083578897,0.0151952540502861,0.0202360247129005,0.0202877077796975,0.0115601381404833,0.1782,0.2033,0.2058,0.5725,0.5655,0.2401,0.2401,0.5546,0.5432,0.2998,0.816,0.7967,0.7942,0.4275,0.4345,0.7599,0.7599,0.4454,0.4444,0.6974,0.0567251651175177,0.0482194197851826,0.0482461680186221,0.0677979378811489,47.0983716261534,0.158,"Step"
"5451",8331,0.22314355131421,100,0.04,4.7,0.5,-0.10447029139904,-0.127391053976804,-0.127432423446384,-0.0802313823040429,0.0139267022973517,0.0183929120692572,0.018399095135812,0.0107589868866167,0.167,0.2064,0.2075,0.5753,0.5765,0.2405,0.2398,0.5623,0.5379,0.2996,0.8244,0.7936,0.7925,0.4247,0.4235,0.7595,0.7602,0.4377,0.4479,0.698,0.0548904527994829,0.0464789050995762,0.0465257767342597,0.0657445390480509,50.882426520639,0.0455,"Step"
"5452",8332,0.22314355131421,100,0.04,20,0.1,-0.317741183015577,-0.318827662142235,-0.319769876932193,-0.200701874557822,0.11012123485606,0.110837999459057,0.111437679687782,0.0714033681722371,0.0978,0.1018,0.1076,0.1067,0.0948,0.1085,0.1081,0.1126,0.8182,0.1071,0.9022,0.8982,0.8924,0.8933,0.9052,0.8915,0.8919,0.8874,0.18,0.8929,0.0957219501530097,0.0958427048708421,0.0958532216254796,0.176423462852983,4.41427659287154,1.7244,"Step"
"5453",8333,0.22314355131421,100,0.04,20,0.3,-0.227811463686741,-0.233425855613434,-0.234259535633969,-0.133201863789778,0.0569913393996155,0.0596847318025857,0.0600902339761039,0.039120148528104,0.0669,0.1088,0.117,0.143,0.128,0.129,0.1296,0.1359,0.828,0.1201,0.9331,0.8912,0.883,0.857,0.872,0.871,0.8704,0.8641,0.1674,0.8799,0.0713707628591672,0.0722026679783189,0.0720945316641409,0.14621747489965,27.629871213015,0.0047,"Step"
"5454",8334,0.22314355131421,100,0.04,20,0.5,-0.210094324083271,-0.216140643339806,-0.216667982412652,-0.115023300559462,0.048675966878657,0.0513253358370137,0.0515635636217751,0.0359204257764115,0.0657,0.118,0.1234,0.1575,0.147,0.1352,0.1347,0.1501,0.8597,0.1305,0.9343,0.882,0.8766,0.8425,0.853,0.8648,0.8653,0.8499,0.1327,0.8695,0.0673557387770711,0.0679633056884211,0.0678897564848489,0.150639753512653,31.8657625296804,0,"Step"
"5455",8335,0.22314355131421,100,0.04,100,0.1,-0.254116860030508,-0.255020087275902,-0.255769416828086,-0.184794591153841,0.070059408074009,0.0706470270482103,0.0711444125010663,0.0863207181900062,0.0607,0.0784,0.0983,0.1016,0.0781,0.109,0.1041,0.0983,0.8194,0.0924,0.9393,0.9216,0.9017,0.8984,0.9219,0.891,0.8959,0.9017,0.1716,0.9076,0.0740579366445089,0.075676882966656,0.0749155749383153,0.228422623572594,18.7515184248692,0.0011,"Step"
"5456",8336,0.22314355131421,100,0.04,100,0.3,-0.175202062457999,-0.174081411428258,-0.174049879778184,-0.468937601259613,0.033759538950702,0.0334569185435033,0.0334484249769956,0.630039871505233,0.0555,0.1258,0.1288,0.1263,0.124,0.1375,0.1372,0.1219,0.7957,0.1193,0.9445,0.8742,0.8712,0.8737,0.876,0.8625,0.8628,0.8781,0.1867,0.8807,0.0553541567493565,0.0561727679946573,0.0561506547446404,0.640451727667011,35.6370653867685,0,"Step"
"5457",8337,0.22314355131421,100,0.04,100,0.5,-0.146570394483757,-0.145391420644823,-0.145381041307629,-3.9919397888622,0.0241591840105476,0.0238704930949214,0.0238680122206047,24.4102727276119,0.0957,0.2049,0.2062,0.2041,0.2025,0.2171,0.2168,0.1962,0.4238,0.1936,0.9043,0.7951,0.7938,0.7959,0.7975,0.7829,0.7832,0.8038,0.561,0.8064,0.0517355886072281,0.0522746431144727,0.0522695045692251,2.91127755519996,39.1702168578371,0,"Step"
"5458",8338,0.22314355131421,100,0.04,250,0.1,-0.110099938079314,-0.111169992634782,-0.1111771837227,-0.0963564854318753,0.0137079133000343,0.0139750973366858,0.0139769091154202,0.0193452115289692,0.0803,0.2144,0.2152,0.2418,0.2408,0.2321,0.2322,0.2332,0.8208,0.2049,0.9195,0.7856,0.7848,0.7582,0.7592,0.7679,0.7678,0.7668,0.1734,0.7951,0.0398255639322262,0.0402082653862324,0.0402056180581848,0.100307753482604,49.0769365147798,0,"Step"
"5459",8339,0.22314355131421,100,0.04,250,0.3,-0.0842313711954149,-0.0846995316271363,-0.0846949928650989,-0.079136164354348,0.0081149479911543,0.00817247873534303,0.00817164484101889,0.0135346856945152,0.0678,0.2433,0.2396,0.2732,0.2771,0.2547,0.2549,0.2637,0.8327,0.2334,0.9322,0.7567,0.7604,0.7268,0.7229,0.7453,0.7451,0.7363,0.1627,0.7666,0.0319394131177385,0.0315990961087057,0.0316001255421588,0.0852811847586807,65.987786976496,0,"Step"
"5460",8340,0.22314355131421,100,0.04,250,0.5,-0.08214096676972,-0.0826912422975906,-0.0826873160068735,-0.0766527118072843,0.00771455719059719,0.00776894922004274,0.00776831473044051,0.0127243801854866,0.0555,0.235,0.2312,0.2687,0.2718,0.2453,0.2453,0.2615,0.8301,0.2302,0.9439,0.765,0.7688,0.7313,0.7282,0.7547,0.7547,0.7385,0.1635,0.7698,0.0311049115138587,0.0305158257889625,0.0305155826980681,0.0827612644947266,69.3672946806388,0,"Step"
"5461",8341,0.22314355131421,100,3.04,4.7,0.1,-0.844591902261332,-0.961675233614698,-0.957002954192198,-0.789712906064101,0.770467723860325,0.953838317376643,0.944517955325217,0.714137228466099,0.0019,3e-04,1e-04,0.1155,0.1604,4e-04,5e-04,0.1208,0.0716,0.0156,0.9967,0.9997,0.9999,0.8845,0.8396,0.9996,0.9995,0.8792,0.9272,0.9842,0.239035470779,0.169310860872492,0.170358341812843,0.300831854101814,86.3086060955916,1.4049,"Step"
"5462",8342,0.22314355131421,100,3.04,4.7,0.3,-0.856806878851162,-0.976013498010911,-0.971139397267375,-0.81645782984345,0.790938089542838,0.981243215648186,0.971246568170529,0.747153886224026,0.0018,0,0,0.107,0.1628,2e-04,4e-04,0.1137,0.0507,0.0157,0.997,1,1,0.893,0.8372,0.9998,0.9996,0.8863,0.9487,0.9841,0.238381510337137,0.167742818060833,0.169244591410961,0.283828388585015,94.3938672877567,0.0993,"Step"
